source,target
caadria2013_001,Max C. Doelling
caadria2013_001,Ben Jastram
caadria2013_004,Joerg Rekittke
caadria2013_004,Yazid Ninsalam
caadria2013_004,Philip Paar
caadria2013_006,David J. Gerber
caadria2013_006,Shih-Hsin (eve) Lin
caadria2013_009,Isabel Clara Neves
caadria2013_009,João Rocha 
caadria2013_009,José Pinto Duarte
caadria2013_011,José Pedro Sousa
caadria2013_011,João Pedro Xavier
caadria2013_015,Stylianos Dritsas
caadria2013_015,Kang Shua Yeo
caadria2013_017,Chieh-Jen Lin
caadria2013_021,Suleiman Alhadidi
caadria2013_023,Oliver Tessmann
caadria2013_023,Mirco Becker
caadria2013_024,Rongrong Yu
caadria2013_024,Ning Gu
caadria2013_024,Michael Ostwald
caadria2013_027,Andres Sevtsuk
caadria2013_027,Onur Ekmekci
caadria2013_027,Farre Nixon
caadria2013_027,Reza Amindarbari
caadria2013_030,Ermis Adamantidis
caadria2013_030,Madhav Kidao
caadria2013_030,Marios Tsiliakos
caadria2013_033,Danny D. Nguyen
caadria2013_033,Matthias Hank Haeusler
caadria2013_034,Ubaldo Arenas
caadria2013_034,José Manuel Falcón
caadria2013_039,Maximilian J. Schrems
caadria2013_039,Toni Kotnik
caadria2013_042,Sawako Kaijima
caadria2013_042,Roland Bouffanais
caadria2013_042,Karen Willcox
caadria2013_043,Márcia Regina De Freitas
caadria2013_043,Regina Coeli Ruschel
caadria2013_049,Ju Hyun Lee
caadria2013_049,Ning Gu
caadria2013_049,Anthony Williams
caadria2013_051,Stephen Roe
caadria2013_052,Achille Segard
caadria2013_052,Jules Moloney
caadria2013_052,Tane Jacob Moleta
caadria2013_054,Ricardo Sosa
caadria2013_054,John S. Gero
caadria2013_056,Jason Lim
caadria2013_056,Fabio Gramazio
caadria2013_056,Matthias Kohler
caadria2013_057,Dishita G. Turakhia
caadria2013_060,Antony Pelosi
caadria2013_061,Sun Chengyu Lyu Junchao
caadria2013_061,Zhao Qi
caadria2013_063,Stanimira Markova
