source,target
caadria2000_047e,Chien-Hui Wong
caadria2000_04ef,Jingwen Gu
caadria2000_04ef,Xiaosheng Huang
caadria2000_04ef,D. Shen
caadria2000_04ef,Guojian Wang
caadria2000_04ef,James Lee
caadria2000_0cb1,Bharat Dave
caadria2000_0d08,Atsuko Kaga
caadria2000_0d08,Kimio Nakahama
caadria2000_0d08,Shigeyuki Yamaguchi
caadria2000_0d08,T. Jyozen
caadria2000_0d08,Sooyeon Oh
caadria2000_0d08,Tsuyoshi Sasada
caadria2000_1076,John S. Gero
caadria2000_1076,Robert Saunders
caadria2000_11e1,Robert F. Woodbury
caadria2000_11e1,Andrew L. Burrow
caadria2000_11e1,Robin Drogemuller
caadria2000_11e1,Sambit Datta
caadria2000_16c7,Andrew I-Kang Li
caadria2000_1743,Filiz Ozel
caadria2000_1a59,Taysheng Jeng
caadria2000_259c,Wei Wu
caadria2000_259c,Edward Ng
caadria2000_259c,Jin-Yeu Tsou
caadria2000_30f5,Chen-Wei Chan
caadria2000_30f5,Mao-Lin Chiu
caadria2000_35d4,Alexander Tzonis
caadria2000_36ab,Mao-Lin Chiu
caadria2000_36ab,Ying-Tzu Lin
caadria2000_36ab,Kuo-Wey Tseng
caadria2000_36ab,Chiung-Hui Chen
caadria2000_3760,Alexander Koutamanis
caadria2000_3cd1,Asaf Friedman
caadria2000_44cd,Hsien-Hui Tang
caadria2000_44cd,John S. Gero
caadria2000_490b,Robert F. Woodbury
caadria2000_490b,Andrew L. Burrow
caadria2000_490b,Sambit Datta
caadria2000_4d8d,Thomas Kvan
caadria2000_4df9,Jessica Hsiao-Li Huang
caadria2000_4df9,Teng-Wen Chang
caadria2000_4df9,Antony Radford
caadria2000_4e7c,Naai Jung Shih
caadria2000_4e7c,Y. T. Tsai
caadria2000_57bd,B. Sinan Inanc
caadria2000_5b5d,Siu-Pan Li
caadria2000_5b5d,John Hamilton Frazer
caadria2000_5b5d,Ming-Xi Tang
caadria2000_5ba3,Beng-Kiang Tan
caadria2000_5ba3,Milton Tan
caadria2000_5ba3,Jasni Ngahtemin
caadria2000_5c51,Tomohiro Fukuda
caadria2000_5c51,Ryuichiro Nagahama
caadria2000_5c51,Sooyeon Oh
caadria2000_5c51,Atsuko Kaga
caadria2000_5c51,Tsuyoshi Sasada
caadria2000_635f,Alpha W.K. Lee
caadria2000_635f,Kazuhisa Iki
caadria2000_63cb,Jixi Ai
caadria2000_63cb,Hsien-Hui Tang
caadria2000_63cb,Yue Chen
caadria2000_64be,Sheng-Fen Chien
caadria2000_8369,Clare Newton
caadria2000_8369,Mark Burry
caadria2000_91bc,Yunsik Song
caadria2000_91bc,Kyuyol Han
caadria2000_91bc,Mark J. Clayton
caadria2000_9d3a,Mitsuo Morozumi
caadria2000_9d3a,T. Uchiyama
caadria2000_9d3a,Riken Homma
caadria2000_9d3a,M. Tanae
caadria2000_9e61,Karina Moraes Zarzar
caadria2000_a05c,Ding Wowo
caadria2000_a05c,Tong Ziyu
caadria2000_a6cf,Yuji Matsumoto
caadria2000_a6cf,Tsuyoshi Sasada
caadria2000_a6cf,Shigeyuki Yamaguchi
caadria2000_b088,Jamal Al-Qawasmi
caadria2000_b0e7,Ahmad Rafi
caadria2000_b0e7,Peter Karboulonis
caadria2000_b759,Shu-Ling Chen
caadria2000_bc3e,Lorne Falk
caadria2000_bc3e,Cristiano Ceccato
caadria2000_bc3e,Catherine Hu
caadria2000_bc3e,Philip Wong
caadria2000_bc3e,Thomas Fischer
caadria2000_be17,Ching-Yu Chen
caadria2000_be17,Yen-Jen Chen
caadria2000_bffb,Andrew Hutson
caadria2000_c09e,Tsuneo Jozen
caadria2000_c09e,Atsuko Kaga
caadria2000_c09e,Lihua Wang
caadria2000_c09e,Sooyeon Oh
caadria2000_c09e,Tsuyoshi Sasada
caadria2000_c2df,John S. Gero
caadria2000_c2df,Jaroslaw M. Kulinski
caadria2000_c5d1,Kuk Hwan Mieusset
caadria2000_e501,Mary Lou Maher
caadria2000_e501,S. Simoff
caadria2000_e501,Ning Gu
caadria2000_e501,Kok Hong Lau
caadria2000_eada,Thomas Fischer
caadria2000_eada,Mark Burry
caadria2000_eada,Robert F. Woodbury
caadria2000_eb8a,Henri Achten
caadria2000_eb8a,B. De Vries
caadria2000_eb8a,A.J. Jessurun
caadria2000_ee52,Ming-Xi Tang
caadria2000_ee52,John Hamilton Frazer
caadria2000_ee52,Hong Liu
caadria2000_f44f,Ying-Hsiu Huang
caadria2000_fbab,Scott C. Chase
caadria2000_fbab,Jason Koh
caadria2000_fcb5,Yuan-Jang Lee
caadria2001_00f7,Gregory J Smith
caadria2001_00f7,John S. Gero
caadria2001_0657,Mitsuo Morozumi
caadria2001_0657,Riken Homma
caadria2001_0657,Yasuhiro Shounai
caadria2001_0657,Shigeyuki Yamaguchi
caadria2001_0657,Norihiro Kawasumi
caadria2001_0b74,Benny Chow
caadria2001_0b74,Selina Lam
caadria2001_0b74,Jin-Yeu Tsou
caadria2001_0f2b,Andre Brown
caadria2001_0f2b,Michael W. Knight
caadria2001_13b3,Jos P. Van Leeuwen
caadria2001_13b3,A.J. Jessurun
caadria2001_1409,Ying-Tzu Lin
caadria2001_1409,Mao-Lin Chiu
caadria2001_1445,Luisa G. Caldas
caadria2001_1445,João Rocha
caadria2001_1543,Rohan O. Bailey
caadria2001_18ea,Patrick Janssen
caadria2001_18ea,John Hamilton Frazer
caadria2001_18ea,Ming-Xi Tang
caadria2001_1906,Neander F. Silva
caadria2001_1a29,Hyun-Kyung Kim
caadria2001_1a29,Hyun Soo Lee
caadria2001_1a29,Jin-Won Choi
caadria2001_1a29,Myung-Eun Cho
caadria2001_1a29,Mijeong Kim
caadria2001_1b3f,Maria Papanikolaou
caadria2001_2411,Sheng-Chih Chen
caadria2001_2538,Rob Saunders
caadria2001_2538,John S. Gero
caadria2001_355e,Ma-Rie Kim
caadria2001_355e,S. Cho
caadria2001_355e,S. Lee
caadria2001_355e,Chaeshin Yoon
caadria2001_3af8,Chia Hsun Lee
caadria2001_3af8,Chen-Chen Pang
caadria2001_3af8,Taysheng Jeng
caadria2001_3f21,D. Donath
caadria2001_3f21,Thorsten M. Loemker
caadria2001_3f21,Katharina Richter
caadria2001_4b30,Ahmad Rafi
caadria2001_4b30,J. Mohd Fazidin
caadria2001_4c36,Hsien-Hui Tang
caadria2001_4c36,John S. Gero
caadria2001_5779,Yasser S. Osman
caadria2001_5a98,Ching-Hui Huang
caadria2001_5cc3,Davood Chitchian
caadria2001_5cc3,Jan Heeling
caadria2001_5d0d,Ayca Tuzmen
caadria2001_657b,Theodor G. Wyeld
caadria2001_657b,Robert F. Woodbury
caadria2001_657b,S.J. Shannon
caadria2001_67fa,Sambit Datta
caadria2001_67fa,Robert F. Woodbury
caadria2001_6b40,Ying-Hsiu Huang
caadria2001_6b40,Yu-Tung Liu
caadria2001_6b40,Cheng-Yuan Lin
caadria2001_6b40,Yi- Ting Chen
caadria2001_6b40,Yu-Chen Chiu
caadria2001_6b40,Sooyeon Oh
caadria2001_6b40,Atsuko Kaga
caadria2001_6b40,Tsuyoshi Sasada
caadria2001_6bd9,Mary Lou Maher
caadria2001_6bd9,Ning Gu
caadria2001_6bd9,Fei Li
caadria2001_76d7,Alexandra Tisma
caadria2001_77c8,Wei Wu
caadria2001_77c8,Edward Ng
caadria2001_78e7,Wen-Chang Hu
caadria2001_7c56,Rodrigo Garcia Alvarado
caadria2001_7c56,Juan Carlos Parra Marquez
caadria2001_7c56,Gerardo Valverde Vildosola
caadria2001_7c64,Sheng-Kai Tang
caadria2001_7c64,Yu-Tung Liu
caadria2001_7c64,Cheng-Yuan Lin
caadria2001_7c64,Sheng-Cheng Shih
caadria2001_7c64,Chih-Hien Chang
caadria2001_7c64,Yu-Chen Chiu
caadria2001_7f13,Harald Gatermann
caadria2001_7ff9,Jin-Won Choi
caadria2001_7ff9,Hyun Soo Lee
caadria2001_7ff9,Jie-En Hwang
caadria2001_7ff9,Mijeong Kim
caadria2001_8d1a,Bob Martens
caadria2001_8d1a,Andreas Voigt
caadria2001_a275,Rudi Stouffs
caadria2001_a275,Bige Tunçer
caadria2001_a275,Sevil Sariyildiz
caadria2001_a4d7,Robert F. Woodbury
caadria2001_a4d7,S.J. Shannon
caadria2001_a4d7,Tristan D. Sterk
caadria2001_aa48,Mao-Lin Chiu
caadria2001_aa48,Shigeyuki Yamaguchi
caadria2001_aa48,Mitsuo Morozumi
caadria2001_afb5,Huang Yan
caadria2001_afb5,Boon Lay Ong
caadria2001_afb5,Guan Tiong Lim
caadria2001_b15f,Norihiro Kawasumi
caadria2001_b15f,Mitsuo Morozumi
caadria2001_b15f,Yasuhiro Shounai
caadria2001_b15f,Riken Homma
caadria2001_b2df,Mao-Lin Chiu
caadria2001_b405,Mao-Lin Chiu
caadria2001_b405,Yu-Ming Lin
caadria2001_b405,Chia Hsun Lee
caadria2001_b405,Pei-Hsueh Tsai
caadria2001_be0b,Wolfgang Dokonal
caadria2001_be0b,Bob Martens
caadria2001_be0b,Reinhard Plöesch
caadria2001_c006,Teng-Wen Chang
caadria2001_c006,Jessica Hsiao-Li Huang
caadria2001_c123,Michael Yip
caadria2001_c123,Jim Plume
caadria2001_c535,Jan Dijkstra
caadria2001_c535,Jos P. Van Leeuwen
caadria2001_c535,Harry J.P. Timmermans
caadria2001_c69f,Nicole Segers
caadria2001_c69f,B. De Vries
caadria2001_c69f,Henri Achten
caadria2001_c69f,Harry J.P. Timmermans
caadria2001_d270,Hyoung-June Park
caadria2001_d270,Emmanuel-George Vakalo
caadria2001_d4de,Tomohiro Fukuda
caadria2001_d4de,Ryuichiro Nagahama
caadria2001_d4de,Atsuko Kaga
caadria2001_d4de,Sooyeon Oh
caadria2001_d4de,Tsuyoshi Sasada
caadria2001_db93,Zhang Xiao
caadria2001_db93,Wang Gu
caadria2001_db93,S. Hongsan
caadria2001_dd11,Ju-Hung Lan
caadria2001_dd11,Taysheng Jeng
caadria2001_de98,Chien-Hui Wong
caadria2001_de98,Yu-Tung Liu
caadria2001_de98,Sheng-Chih Chen
caadria2001_de98,Kuo-Wei Chang
caadria2001_de98,Te Lai
caadria2001_de98,Hui-Lin Lee
caadria2001_de98,Yu-Ying Chang
caadria2001_dee5,Alexander Koutamanis
caadria2001_dee5,Vicky Mitossi
caadria2001_e7a9,Wu Cong
caadria2001_e7a9,Zhang Hongran
caadria2001_eaa2,C. Godart
caadria2001_eaa2,Gilles Halin
caadria2001_eaa2,Jean-Claude Bignon
caadria2001_eaa2,C. Bouthier
caadria2001_eaa2,O. Malcurat
caadria2001_eaa2,P. Molli
caadria2001_f55c,Cheng-Yuan Lin
caadria2001_f7ec,Taysheng Jeng
caadria2001_f7ec,Sheng-Chih Chen
caadria2001_f7ec,Chia Hsun Lee
caadria2001_f7ec,Jung-Yu Chiang
caadria2001_f7ec,Pei-Ying Huang
caadria2002_073c,Kostas Papamichael
caadria2002_073c,Vineeta Pal
caadria2002_09a8,Mao-Lin Chiu
caadria2002_09a8,Cheng-Yuan Lin
caadria2002_09a8,Taysheng Jeng
caadria2002_09a8,Chia Hsun Lee
caadria2002_0d4c,Thomas Fischer
caadria2002_0d4c,Christiane Marger Herr
caadria2002_0d4c,Mark Burry
caadria2002_0d4c,John Hamilton Frazer
caadria2002_11fc,Sheng-Kai Tang
caadria2002_11fc,Yu-Tung Liu
caadria2002_11fc,Yang-Cheng Fan
caadria2002_11fc,Yen-Liang Wu
caadria2002_11fc,Huei-Ying Lu
caadria2002_11fc,Chor-Kheng Lim
caadria2002_11fc,Lan-Ying Hung
caadria2002_11fc,Yen-Jen Chen
caadria2002_12e3,Ahmad Rafi
caadria2002_12e3,A. Che Zulkhairi
caadria2002_12e3,Peter Karboulonis
caadria2002_156e,Jin-Yeu Tsou
caadria2002_156e,Benny Chow
caadria2002_156e,Selina Lam
caadria2002_1969,Chee-Weng Khong
caadria2002_1969,Cheong Seng Foo
caadria2002_1fda,Hani Rashid
caadria2002_1fda,Lise Anne Couture
caadria2002_3439,Murali Paranandi
caadria2002_3439,T. Sarawgi
caadria2002_3b65,Bob Martens
caadria2002_3b65,Ziga Turk
caadria2002_3ff7,J. Mohd Fazidin
caadria2002_3ff7,A.M. Ahmad Zuhairi
caadria2002_461b,Ahmad Rafi
caadria2002_461b,Peter Karboulonis
caadria2002_4956,Ching-Hui Huang
caadria2002_4956,Peng-Hui Wan
caadria2002_4956,Yuan-Zone Lee
caadria2002_4956,Jui-Yu Su
caadria2002_4956,Te Lai
caadria2002_4956,Chia-Lun Chang
caadria2002_4956,Yu-Tung Liu
caadria2002_510f,Taysheng Jeng
caadria2002_510f,Chia Hsun Lee
caadria2002_510f,Chi Chen
caadria2002_510f,Yu-Pin Ma
caadria2002_5c95,Cheong Wai Lou
caadria2002_5c95,Atsuko Kaga
caadria2002_5c95,Tsuyoshi Sasada
caadria2002_6440,Yu-Li Chang
caadria2002_6440,Yuan-Zone Lee
caadria2002_6440,Yu-Tung Liu
caadria2002_65cb,Jie He
caadria2002_65cb,Jin-Yeu Tsou
caadria2002_68f3,Rabee M. Reffat
caadria2002_6cc2,Pak-San Liew
caadria2002_6cc2,John S. Gero
caadria2002_7258,Jeremy J. Ham
caadria2002_7400,H. Rizal
caadria2002_7400,Ahmad Rafi
caadria2002_760d,Philip Berridge
caadria2002_760d,Andre Brown
caadria2002_760d,Michael W. Knight
caadria2002_817b,Chin-Wei Bong
caadria2002_817b,Yin Chai Wang
caadria2002_8301,Steve Garner
caadria2002_8301,Phebe Mann
caadria2002_898a,Joo-Hwa Bay
caadria2002_9230,Thomas Kvan
caadria2002_946b,Qi Zhou
caadria2002_946b,Robert J. Krawczyk
caadria2002_946b,George Schipporiet
caadria2002_9ad5,Chia Hsun Lee
caadria2002_9ad5,Taysheng Jeng
caadria2002_9e16,Herman Neuckermans
caadria2002_9e16,Ann Heylighen
caadria2002_9e16,P. Morisse
caadria2002_9fde,Sheng-Chih Chen
caadria2002_a20e,Hui-Ting Lin
caadria2002_a20e,Mao-Lin Chiu
caadria2002_aa28,Peter Lawrence
caadria2002_ac57,Han-Seon Bae
caadria2002_ac57,Hyun-A Kim
caadria2002_ac57,Soo-Young Shin
caadria2002_ac57,Ma-Rie Kim
caadria2002_ac57,Chaeshin Yoon
caadria2002_b98f,John S. Gero
caadria2002_b98f,Ricardo Sosa
caadria2002_bb35,Murali Paranandi
caadria2002_d9de,Tomohiro Fukuda
caadria2002_d9de,Ryuichiro Nagahama
caadria2002_d9de,Atsuko Kaga
caadria2002_d9de,Tsuyoshi Sasada
caadria2002_e16c,Jaroslaw Szewczyk
caadria2002_e8e0,Ying-Hsiu Huang
caadria2002_e8f8,Matthew R. Simpson
caadria2002_ea19,Peter Russell
caadria2002_ec93,Alpha W.K. Lee
caadria2002_fc4f,Cheng-Yuan Lin
caadria2002_fecd,Danuta Korolczuk
caadria2002_fecd,Jaroslaw Szewczyk
caadria2003_a1-1,Andrew L. Burrow
caadria2003_a1-1,Jane Burry
caadria2003_a1-1,G. More
caadria2003_a1-1,Yamin Tengono
caadria2003_a1-1,Mark Burry
caadria2003_a1-2,Monchai Bunyavipakul
caadria2003_a1-2,Ekasidh Charoensilp
caadria2003_a1-3,Sheng-Cheng Shih
caadria2003_a2-1,Gretchen Schira
caadria2003_a2-2,Gilles Halin
caadria2003_a2-2,Jean-Claude Bignon
caadria2003_a2-2,C. Scaletsky
caadria2003_a2-2,Walaiporn Nakapan
caadria2003_a2-2,S. Kacher
caadria2003_a2-3,Chien-Cheng Lin
caadria2003_a2-4,Hartmut Seichter
caadria2003_a3-1,Chien-Pu Huang
